Ticker Symbol,Years,Period Ending, Total Revenue , Cost of Goods Sold ," Sales, General and Admin. ", Research and Development , Other Operating Items ,GICS Sector,GICS Sub Industry,
FAST,Year 3,12/31/2015,"$ 3,869,187,000","$ 1,920,253,000","$ 1,121,590,000", $-   , $-   ,Industrials,Building Products,
FAST,Year 4,12/31/2016,"$ 3,962,036,000","$ 1,997,259,000","$ 1,169,470,000", $-   , $-   ,Industrials,Building Products,
AKAM,Year 1,12/31/2012,"$ 1,373,947,000","$ 529,900,000","$ 433,448,000","$ 74,744,000","$ 20,962,000",Information Technology,Internet Software & Services,
AKAM,Year 2,12/31/2013,"$ 1,577,922,000","$ 511,087,000","$ 535,598,000","$ 93,879,000","$ 21,547,000",Information Technology,Internet Software & Services,
AKAM,Year 3,12/31/2014,"$ 1,963,874,000","$ 610,943,000","$ 704,880,000","$ 125,286,000","$ 32,057,000",Information Technology,Internet Software & Services,
AKAM,Year 4,12/31/2015,"$ 2,197,448,000","$ 725,620,000","$ 829,253,000","$ 148,591,000","$ 27,067,000",Information Technology,Internet Software & Services,
FBHS,Year 1,12/31/2012,"$ 3,134,800,000","$ 2,093,200,000","$ 873,100,000", $-   ,"$ 7,400,000",Industrials,Building Products,
FBHS,Year 2,12/31/2013,"$ 3,703,600,000","$ 2,408,500,000","$ 938,700,000", $-   ,"$ 9,400,000",Industrials,Building Products,
FBHS,Year 3,12/31/2014,"$ 4,013,600,000","$ 2,646,700,000","$ 943,300,000", $-   ,"$ 13,100,000",Industrials,Building Products,
FBHS,Year 4,12/31/2015,"$ 4,579,400,000","$ 2,997,500,000","$ 1,047,600,000", $-   ,"$ 21,600,000",Industrials,Building Products,
FCX,Year 1,12/31/2012,"$ 18,010,000,000","$ 11,561,000,000","$ 431,000,000","$ 285,000,000", $-   ,Materials,Copper,
FCX,Year 2,12/31/2013,"$ 20,921,000,000","$ 14,637,000,000","$ 657,000,000","$ 210,000,000", $-   ,Materials,Copper,
FCX,Year 3,12/31/2014,"$ 21,438,000,000","$ 19,504,000,000","$ 592,000,000","$ 126,000,000", $-   ,Materials,Copper,
FCX,Year 4,12/31/2015,"$ 15,877,000,000","$ 28,524,000,000","$ 569,000,000","$ 127,000,000", $-   ,Materials,Copper,
FDX,Year 1,5/31/2013,"$ 44,287,000,000","$ 16,448,000,000","$ 20,359,000,000", $-   ,"$ 2,386,000,000",Industrials,Air Freight & Logistics,
FDX,Year 2,5/31/2014,"$ 45,567,000,000","$ 17,052,000,000","$ 22,113,000,000", $-   ,"$ 2,587,000,000",Industrials,Air Freight & Logistics,
FDX,Year 3,5/31/2015,"$ 47,453,000,000","$ 16,984,000,000","$ 25,715,000,000", $-   ,"$ 2,611,000,000",Industrials,Air Freight & Logistics,
FDX,Year 4,5/31/2016,"$ 50,365,000,000","$ 17,327,000,000","$ 27,330,000,000", $-   ,"$ 2,631,000,000",Industrials,Air Freight & Logistics,
FE,Year 1,12/31/2012,"$ 15,255,000,000","$ 6,717,000,000","$ 5,353,000,000", $-   ,"$ 1,051,000,000",Utilities,Electric Utilities,
FE,Year 2,12/31/2013,"$ 14,892,000,000","$ 6,459,000,000","$ 4,315,000,000", $-   ,"$ 1,741,000,000",Utilities,Electric Utilities,
FE,Year 3,12/31/2014,"$ 15,049,000,000","$ 6,996,000,000","$ 5,759,000,000", $-   ,"$ 1,232,000,000",Utilities,Electric Utilities,
FE,Year 4,12/31/2015,"$ 15,026,000,000","$ 6,173,000,000","$ 4,969,000,000", $-   ,"$ 1,550,000,000",Utilities,Electric Utilities,
CRM,Year 1,1/31/2013,"$ 3,050,195,000","$ 683,579,000","$ 2,047,847,000","$ 429,479,000", $-   ,Information Technology,Internet Software & Services,
CRM,Year 2,1/31/2014,"$ 4,071,003,000","$ 968,428,000","$ 2,764,851,000","$ 623,798,000", $-   ,Information Technology,Internet Software & Services,
CRM,Year 3,1/31/2015,"$ 5,373,586,000","$ 1,289,270,000","$ 3,437,032,000","$ 792,917,000", $-   ,Information Technology,Internet Software & Services,
CRM,Year 4,1/31/2016,"$ 6,667,216,000","$ 1,654,548,000","$ 3,951,445,000","$ 946,300,000", $-   ,Information Technology,Internet Software & Services,
CTXS,Year 1,12/31/2013,"$ 2,918,434,000","$ 502,795,000","$ 1,476,916,000","$ 516,338,000","$ 41,668,000",Information Technology,Internet Software & Services,
CTXS,Year 2,12/31/2014,"$ 3,142,856,000","$ 620,219,000","$ 1,600,187,000","$ 553,817,000","$ 39,577,000",Information Technology,Internet Software & Services,
CTXS,Year 3,12/31/2015,"$ 3,275,594,000","$ 614,364,000","$ 1,538,027,000","$ 563,975,000","$ 41,595,000",Information Technology,Internet Software & Services,
CTXS,Year 4,12/31/2016,"$ 3,418,265,000","$ 559,541,000","$ 1,620,006,000","$ 489,265,000","$ 29,173,000",Information Technology,Internet Software & Services,
EBAY,Year 1,12/31/2013,"$ 8,257,000,000","$ 1,492,000,000","$ 3,260,000,000","$ 915,000,000","$ 136,000,000",Information Technology,Internet Software & Services,
EBAY,Year 2,12/31/2014,"$ 8,790,000,000","$ 1,663,000,000","$ 3,593,000,000","$ 983,000,000","$ 75,000,000",Information Technology,Internet Software & Services,
EBAY,Year 3,12/31/2015,"$ 8,592,000,000","$ 1,771,000,000","$ 3,660,000,000","$ 923,000,000","$ 41,000,000",Information Technology,Internet Software & Services,
EBAY,Year 4,12/31/2016,"$ 8,979,000,000","$ 2,007,000,000","$ 3,499,000,000","$ 1,114,000,000","$ 34,000,000",Information Technology,Internet Software & Services,
FL,Year 1,02/02/2013,"$ 6,182,000,000","$ 4,148,000,000","$ 1,294,000,000", $-   ,"$ 118,000,000",Consumer Discretionary,Apparel Retail,
FL,Year 2,02/01/2014,"$ 6,505,000,000","$ 4,372,000,000","$ 1,334,000,000", $-   ,"$ 133,000,000",Consumer Discretionary,Apparel Retail,
FL,Year 3,1/31/2015,"$ 7,151,000,000","$ 4,777,000,000","$ 1,426,000,000", $-   ,"$ 139,000,000",Consumer Discretionary,Apparel Retail,
FL,Year 4,1/30/2016,"$ 7,412,000,000","$ 4,907,000,000","$ 1,415,000,000", $-   ,"$ 148,000,000",Consumer Discretionary,Apparel Retail,
FB,Year 1,12/31/2013,"$ 7,872,000,000","$ 1,875,000,000","$ 1,778,000,000","$ 1,415,000,000", $-   ,Information Technology,Internet Software & Services,
FB,Year 2,12/31/2014,"$ 12,466,000,000","$ 2,153,000,000","$ 2,653,000,000","$ 2,666,000,000", $-   ,Information Technology,Internet Software & Services,
FB,Year 3,12/31/2015,"$ 17,928,000,000","$ 2,867,000,000","$ 4,020,000,000","$ 4,816,000,000", $-   ,Information Technology,Internet Software & Services,
FB,Year 4,12/31/2016,"$ 27,638,000,000","$ 3,789,000,000","$ 5,503,000,000","$ 5,919,000,000", $-   ,Information Technology,Internet Software & Services,
FLR,Year 1,12/31/2013,"$ 27,351,573,000","$ 25,986,382,000","$ 175,148,000", $-   , $-   ,Industrials,Diversified Commercial Services,
FLR,Year 2,12/31/2014,"$ 21,531,577,000","$ 20,132,544,000","$ 182,711,000", $-   , $-   ,Industrials,Diversified Commercial Services,
FLR,Year 3,12/31/2015,"$ 18,114,048,000","$ 17,019,352,000","$ 408,225,000", $-   , $-   ,Industrials,Diversified Commercial Services,
FLR,Year 4,12/31/2016,"$ 19,036,525,000","$ 18,246,209,000","$ 191,073,000", $-   , $-   ,Industrials,Diversified Commercial Services,
FLS,Year 1,12/31/2013,"$ 4,954,619,000","$ 3,266,524,000","$ 966,829,000", $-   , $-   ,Industrials,Industrial Machinery,
FLS,Year 2,12/31/2014,"$ 4,877,885,000","$ 3,163,268,000","$ 936,900,000", $-   , $-   ,Industrials,Industrial Machinery,
FLS,Year 3,12/31/2015,"$ 4,561,030,000","$ 3,073,712,000","$ 971,611,000", $-   , $-   ,Industrials,Industrial Machinery,
FLS,Year 4,12/31/2016,"$ 3,991,462,000","$ 2,759,908,000","$ 965,322,000", $-   , $-   ,Industrials,Industrial Machinery,
FMC,Year 1,12/31/2012,"$ 3,409,900,000","$ 2,141,600,000","$ 489,700,000","$ 112,000,000", $-   ,Materials,Diversified Chemicals,
FMC,Year 2,12/31/2013,"$ 3,130,700,000","$ 1,929,800,000","$ 496,100,000","$ 115,600,000", $-   ,Materials,Diversified Chemicals,
FMC,Year 3,12/31/2014,"$ 3,258,700,000","$ 2,047,800,000","$ 589,800,000","$ 126,300,000", $-   ,Materials,Diversified Chemicals,
FMC,Year 4,12/31/2015,"$ 3,276,500,000","$ 2,201,100,000","$ 737,900,000","$ 143,700,000", $-   ,Materials,Diversified Chemicals,
FRT,Year 1,12/31/2013,"$ 637,413,000","$ 190,454,000","$ 31,970,000", $-   ,"$ 160,828,000",Real Estate,Retail REITs,
FRT,Year 2,12/31/2014,"$ 686,090,000","$ 211,923,000","$ 32,316,000", $-   ,"$ 170,814,000",Real Estate,Retail REITs,
FRT,Year 3,12/31/2015,"$ 744,012,000","$ 233,417,000","$ 35,645,000", $-   ,"$ 174,796,000",Real Estate,Retail REITs,
FRT,Year 4,12/31/2016,"$ 801,591,000","$ 253,612,000","$ 33,399,000", $-   ,"$ 193,585,000",Real Estate,Retail REITs,
FIS,Year 1,12/31/2012,"$ 5,795,800,000","$ 3,956,200,000","$ 763,300,000", $-   , $-   ,Information Technology,Internet Software & Services,
FIS,Year 2,12/31/2013,"$ 6,063,400,000","$ 4,092,700,000","$ 907,800,000", $-   , $-   ,Information Technology,Internet Software & Services,
FIS,Year 3,12/31/2014,"$ 6,413,800,000","$ 4,328,300,000","$ 814,900,000", $-   , $-   ,Information Technology,Internet Software & Services,
FIS,Year 4,12/31/2015,"$ 6,595,200,000","$ 4,393,200,000","$ 1,102,800,000", $-   , $-   ,Information Technology,Internet Software & Services,
FTR,Year 1,12/31/2012,"$ 5,011,853,000", $-   ,"$ 2,676,141,000", $-   ,"$ 1,266,807,000",Telecommunications Services,Integrated Telecommunications Services,
FTR,Year 2,12/31/2013,"$ 4,762,000,000", $-   ,"$ 2,616,000,000", $-   ,"$ 1,170,000,000",Telecommunications Services,Integrated Telecommunications Services,
FTR,Year 3,12/31/2014,"$ 4,772,000,000", $-   ,"$ 2,671,000,000", $-   ,"$ 1,139,000,000",Telecommunications Services,Integrated Telecommunications Services,
FTR,Year 4,12/31/2015,"$ 5,576,000,000", $-   ,"$ 3,275,000,000", $-   ,"$ 1,320,000,000",Telecommunications Services,Integrated Telecommunications Services,
GD,Year 1,12/31/2013,"$ 30,930,000,000","$ 25,202,000,000","$ 2,039,000,000", $-   , $-   ,Industrials,Aerospace & Defense,
GD,Year 2,12/31/2014,"$ 30,852,000,000","$ 24,979,000,000","$ 1,984,000,000", $-   , $-   ,Industrials,Aerospace & Defense,
GD,Year 3,12/31/2015,"$ 31,469,000,000","$ 25,339,000,000","$ 1,952,000,000", $-   , $-   ,Industrials,Aerospace & Defense,
GD,Year 4,12/31/2016,"$ 31,353,000,000","$ 25,104,000,000","$ 1,940,000,000", $-   , $-   ,Industrials,Aerospace & Defense,
GGP,Year 1,12/31/2012,"$ 2,426,301,000","$ 800,336,000","$ 72,163,000", $-   ,"$ 768,820,000",Real Estate,Retail REITs,
GGP,Year 2,12/31/2013,"$ 2,486,017,000","$ 815,095,000","$ 76,864,000", $-   ,"$ 749,722,000",Real Estate,Retail REITs,
GGP,Year 3,12/31/2014,"$ 2,535,559,000","$ 783,602,000","$ 88,705,000", $-   ,"$ 708,406,000",Real Estate,Retail REITs,
GGP,Year 4,12/31/2015,"$ 2,403,906,000","$ 747,276,000","$ 72,363,000", $-   ,"$ 643,689,000",Real Estate,Retail REITs,
GILD,Year 1,12/31/2012,"$ 9,702,000,000","$ 2,471,000,000","$ 1,461,000,000","$ 1,760,000,000", $-   ,Health Care,Biotechnology,
GILD,Year 2,12/31/2013,"$ 11,202,000,000","$ 2,859,000,000","$ 1,699,000,000","$ 2,120,000,000", $-   ,Health Care,Biotechnology,
GILD,Year 3,12/31/2014,"$ 24,890,000,000","$ 3,788,000,000","$ 2,983,000,000","$ 2,854,000,000", $-   ,Health Care,Biotechnology,
GILD,Year 4,12/31/2015,"$ 32,639,000,000","$ 4,006,000,000","$ 3,426,000,000","$ 3,014,000,000", $-   ,Health Care,Biotechnology,
GIS,Year 1,5/26/2013,"$ 17,774,100,000","$ 11,350,200,000","$ 3,552,300,000", $-   , $-   ,Consumer Staples,Packaged Foods & Meats,
GIS,Year 2,5/25/2014,"$ 17,909,600,000","$ 11,539,800,000","$ 3,474,300,000", $-   , $-   ,Consumer Staples,Packaged Foods & Meats,
GIS,Year 3,5/31/2015,"$ 17,630,300,000","$ 11,681,100,000","$ 3,328,000,000", $-   , $-   ,Consumer Staples,Packaged Foods & Meats,
GIS,Year 4,5/29/2016,"$ 16,563,100,000","$ 10,733,600,000","$ 3,118,900,000", $-   , $-   ,Consumer Staples,Packaged Foods & Meats,
FISV,Year 1,12/31/2012,"$ 4,436,000,000","$ 2,564,000,000","$ 824,000,000", $-   , $-   ,Information Technology,Internet Software & Services,
FISV,Year 2,12/31/2013,"$ 4,814,000,000","$ 2,776,000,000","$ 977,000,000", $-   , $-   ,Information Technology,Internet Software & Services,
FISV,Year 3,12/31/2014,"$ 5,066,000,000","$ 2,881,000,000","$ 975,000,000", $-   , $-   ,Information Technology,Internet Software & Services,
FISV,Year 4,12/31/2015,"$ 5,254,000,000","$ 2,909,000,000","$ 1,034,000,000", $-   , $-   ,Information Technology,Internet Software & Services,
GM,Year 1,12/31/2013,"$ 155,427,000,000","$ 137,373,000,000","$ 12,382,000,000", $-   , $-   ,Consumer Discretionary,Automobile Manufacturers,
GM,Year 2,12/31/2014,"$ 155,929,000,000","$ 142,121,000,000","$ 12,158,000,000", $-   , $-   ,Consumer Discretionary,Automobile Manufacturers,
GM,Year 3,12/31/2015,"$ 152,356,000,000","$ 134,054,000,000","$ 13,405,000,000", $-   , $-   ,Consumer Discretionary,Automobile Manufacturers,
GM,Year 4,12/31/2016,"$ 166,380,000,000","$ 145,125,000,000","$ 11,710,000,000", $-   , $-   ,Consumer Discretionary,Automobile Manufacturers,
GPC,Year 1,12/31/2012,"$ 13,013,868,000","$ 9,235,777,000","$ 2,656,530,000", $-   ,"$ 98,383,000",Consumer Discretionary,Specialty Stores,
GPC,Year 2,12/31/2013,"$ 14,077,843,000","$ 9,857,923,000","$ 3,028,028,000", $-   ,"$ 133,957,000",Consumer Discretionary,Specialty Stores,
GPC,Year 3,12/31/2014,"$ 15,341,647,000","$ 10,747,886,000","$ 3,314,030,000", $-   ,"$ 148,313,000",Consumer Discretionary,Specialty Stores,
GPC,Year 4,12/31/2015,"$ 15,280,044,000","$ 10,724,192,000","$ 3,277,390,000", $-   ,"$ 141,675,000",Consumer Discretionary,Specialty Stores,
INTU,Year 1,7/31/2013,"$ 3,946,000,000","$ 527,000,000","$ 1,534,000,000","$ 647,000,000","$ 30,000,000",Information Technology,Internet Software & Services,
INTU,Year 2,7/31/2014,"$ 4,243,000,000","$ 603,000,000","$ 1,601,000,000","$ 714,000,000","$ 25,000,000",Information Technology,Internet Software & Services,
INTU,Year 3,7/31/2015,"$ 4,192,000,000","$ 695,000,000","$ 1,771,000,000","$ 798,000,000","$ 42,000,000",Information Technology,Internet Software & Services,
INTU,Year 4,7/31/2016,"$ 4,694,000,000","$ 730,000,000","$ 1,807,000,000","$ 881,000,000","$ 34,000,000",Information Technology,Internet Software & Services,
GPS,Year 1,02/02/2013,"$ 15,651,000,000","$ 9,480,000,000", $-   , $-   , $-   ,Consumer Discretionary,Apparel Retail,
GPS,Year 2,02/01/2014,"$ 16,148,000,000","$ 9,855,000,000", $-   , $-   , $-   ,Consumer Discretionary,Apparel Retail,
GPS,Year 3,1/31/2015,"$ 16,435,000,000","$ 10,146,000,000", $-   , $-   , $-   ,Consumer Discretionary,Apparel Retail,
GPS,Year 4,1/30/2016,"$ 15,797,000,000","$ 10,077,000,000", $-   , $-   , $-   ,Consumer Discretionary,Apparel Retail,
GRMN,Year 1,12/29/2012,"$ 2,715,675,000","$ 1,277,195,000","$ 508,547,000","$ 325,773,000", $-   ,Consumer Discretionary,Consumer Electronics,
GRMN,Year 2,12/28/2013,"$ 2,631,851,000","$ 1,224,551,000","$ 468,345,000","$ 364,923,000", $-   ,Consumer Discretionary,Consumer Electronics,
GRMN,Year 3,12/27/2014,"$ 2,870,658,000","$ 1,266,246,000","$ 518,665,000","$ 395,121,000", $-   ,Consumer Discretionary,Consumer Electronics,
GRMN,Year 4,12/26/2015,"$ 2,820,270,000","$ 1,281,566,000","$ 562,080,000","$ 427,043,000", $-   ,Consumer Discretionary,Consumer Electronics,
GT,Year 1,12/31/2013,"$ 19,540,000,000","$ 15,422,000,000","$ 2,816,000,000", $-   , $-   ,Consumer Discretionary,Tires & Rubber,
GT,Year 2,12/31/2014,"$ 18,138,000,000","$ 13,906,000,000","$ 2,815,000,000", $-   , $-   ,Consumer Discretionary,Tires & Rubber,
GT,Year 3,12/31/2015,"$ 16,443,000,000","$ 12,164,000,000","$ 2,728,000,000", $-   , $-   ,Consumer Discretionary,Tires & Rubber,
GT,Year 4,12/31/2016,"$ 15,158,000,000","$ 10,972,000,000","$ 2,617,000,000", $-   , $-   ,Consumer Discretionary,Tires & Rubber,
GWW,Year 1,12/31/2012,"$ 8,950,045,000","$ 5,033,885,000","$ 2,785,035,000", $-   , $-   ,Industrials,Industrial Materials,
GWW,Year 2,12/31/2013,"$ 9,437,758,000","$ 5,301,275,000","$ 2,839,629,000", $-   , $-   ,Industrials,Industrial Materials,
GWW,Year 3,12/31/2014,"$ 9,964,953,000","$ 5,650,711,000","$ 2,967,125,000", $-   , $-   ,Industrials,Industrial Materials,
GWW,Year 4,12/31/2015,"$ 9,973,384,000","$ 5,741,956,000","$ 2,931,108,000", $-   , $-   ,Industrials,Industrial Materials,
HAL,Year 1,12/31/2013,"$ 29,402,000,000","$ 24,931,000,000","$ 1,333,000,000", $-   , $-   ,Energy,Oil & Gas Equipment & Services,
HAL,Year 2,12/31/2014,"$ 32,870,000,000","$ 27,334,000,000","$ 293,000,000", $-   , $-   ,Energy,Oil & Gas Equipment & Services,
HAL,Year 3,12/31/2015,"$ 23,633,000,000","$ 21,113,000,000","$ 200,000,000", $-   , $-   ,Energy,Oil & Gas Equipment & Services,
HAL,Year 4,12/31/2016,"$ 15,887,000,000","$ 15,023,000,000","$ 228,000,000", $-   , $-   ,Energy,Oil & Gas Equipment & Services,
HAR,Year 1,6/30/2013,"$ 4,297,842,000","$ 3,193,722,000","$ 902,869,000", $-   , $-   ,Consumer Discretionary,Consumer Electronics,
HAR,Year 2,6/30/2014,"$ 5,348,483,000","$ 3,891,816,000","$ 1,126,940,000", $-   , $-   ,Consumer Discretionary,Consumer Electronics,
HAR,Year 3,6/30/2015,"$ 6,155,297,000","$ 4,338,193,000","$ 1,347,510,000", $-   , $-   ,Consumer Discretionary,Consumer Electronics,
HAR,Year 4,6/30/2016,"$ 6,911,676,000","$ 4,818,585,000","$ 1,513,064,000", $-   , $-   ,Consumer Discretionary,Consumer Electronics,
HAS,Year 1,12/31/2012,"$ 4,088,983,000","$ 1,671,980,000","$ 1,269,586,000","$ 201,197,000","$ 92,369,000",Consumer Discretionary,Leisure Products,
HAS,Year 2,12/29/2013,"$ 4,082,157,000","$ 1,672,901,000","$ 1,269,777,000","$ 207,591,000","$ 125,876,000",Consumer Discretionary,Leisure Products,
HAS,Year 3,12/28/2014,"$ 4,277,207,000","$ 1,698,372,000","$ 1,315,793,000","$ 222,556,000","$ 99,794,000",Consumer Discretionary,Leisure Products,
HAS,Year 4,12/27/2015,"$ 4,447,509,000","$ 1,677,033,000","$ 1,370,183,000","$ 242,944,000","$ 86,171,000",Consumer Discretionary,Leisure Products,
HBAN,Year 1,12/31/2012,"$ 3,036,584,000","$ 162,167,000","$ 1,789,327,000", $-   ,"$ 193,937,000",Financials,Banks,
HBAN,Year 2,12/31/2013,"$ 2,872,833,000","$ 116,241,000","$ 1,716,639,000", $-   ,"$ 131,409,000",Financials,Banks,
HBAN,Year 3,12/31/2014,"$ 2,955,641,000","$ 86,453,000","$ 1,843,069,000", $-   ,"$ 120,266,000",Financials,Banks,
HBAN,Year 4,12/31/2015,"$ 3,153,251,000","$ 82,175,000","$ 1,948,041,000", $-   ,"$ 127,821,000",Financials,Banks,
HBI,Year 1,12/28/2013,"$ 4,627,802,000","$ 3,016,109,000","$ 1,096,507,000", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",
HBI,Year 2,01/03/2015,"$ 5,324,746,000","$ 3,420,339,000","$ 1,340,453,000", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",
HBI,Year 3,01/02/2016,"$ 5,731,549,000","$ 3,595,217,000","$ 1,541,214,000", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",
HBI,Year 4,12/31/2016,"$ 6,028,199,000","$ 3,752,151,000","$ 1,500,399,000", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",
HCA,Year 1,12/31/2012,"$ 33,013,000,000","$ 5,717,000,000","$ 20,801,000,000", $-   ,"$ 1,679,000,000",Health Care,Health Care Facilities,
HCA,Year 2,12/31/2013,"$ 34,182,000,000","$ 5,970,000,000","$ 21,667,000,000", $-   ,"$ 1,753,000,000",Health Care,Health Care Facilities,
HCA,Year 3,12/31/2014,"$ 36,918,000,000","$ 6,262,000,000","$ 23,271,000,000", $-   ,"$ 1,820,000,000",Health Care,Health Care Facilities,
HCA,Year 4,12/31/2015,"$ 39,678,000,000","$ 6,638,000,000","$ 25,171,000,000", $-   ,"$ 1,904,000,000",Health Care,Health Care Facilities,
HCN,Year 1,12/31/2012,"$ 1,765,979,000","$ 567,989,000","$ 158,950,000", $-   ,"$ 506,220,000",Real Estate,REITs,
HCN,Year 2,12/31/2013,"$ 2,847,945,000","$ 1,206,813,000","$ 241,719,000", $-   ,"$ 865,800,000",Real Estate,REITs,
HCN,Year 3,12/31/2014,"$ 3,305,879,000","$ 1,403,358,000","$ 212,481,000", $-   ,"$ 844,130,000",Real Estate,REITs,
HCN,Year 4,12/31/2015,"$ 3,775,685,000","$ 1,622,257,000","$ 258,342,000", $-   ,"$ 826,240,000",Real Estate,REITs,
HCP,Year 1,12/31/2013,"$ 2,013,719,000", $-   ,"$ 401,324,000", $-   ,"$ 423,312,000",Real Estate,REITs,
HCP,Year 2,12/31/2014,"$ 1,563,210,000", $-   ,"$ 463,059,000", $-   ,"$ 455,016,000",Real Estate,REITs,
HCP,Year 3,12/31/2015,"$ 1,828,305,000", $-   ,"$ 706,644,000", $-   ,"$ 504,905,000",Real Estate,REITs,
HCP,Year 4,12/31/2016,"$ 2,040,486,000", $-   ,"$ 842,010,000", $-   ,"$ 568,108,000",Real Estate,REITs,
HD,Year 1,02/03/2013,"$ 74,754,000,000","$ 48,912,000,000","$ 16,508,000,000", $-   ,"$ 1,568,000,000",Consumer Discretionary,Home Improvement Retail,
HD,Year 2,02/02/2014,"$ 78,812,000,000","$ 51,897,000,000","$ 16,122,000,000", $-   ,"$ 1,627,000,000",Consumer Discretionary,Home Improvement Retail,
HD,Year 3,02/01/2015,"$ 83,176,000,000","$ 54,787,000,000","$ 16,280,000,000", $-   ,"$ 1,640,000,000",Consumer Discretionary,Home Improvement Retail,
HD,Year 4,1/31/2016,"$ 88,519,000,000","$ 58,254,000,000","$ 16,801,000,000", $-   ,"$ 1,690,000,000",Consumer Discretionary,Home Improvement Retail,
HES,Year 1,12/31/2012,"$ 12,245,000,000","$ 3,535,000,000","$ 1,126,000,000", $-   ,"$ 2,866,000,000",Energy,Integrated Oil & Gas,
HES,Year 2,12/31/2013,"$ 11,905,000,000","$ 3,969,000,000","$ 1,045,000,000", $-   ,"$ 2,687,000,000",Energy,Integrated Oil & Gas,
HES,Year 3,12/31/2014,"$ 10,737,000,000","$ 3,753,000,000","$ 863,000,000", $-   ,"$ 3,224,000,000",Energy,Integrated Oil & Gas,
HES,Year 4,12/31/2015,"$ 6,636,000,000","$ 3,323,000,000","$ 703,000,000", $-   ,"$ 3,955,000,000",Energy,Integrated Oil & Gas,
HIG,Year 1,12/31/2012,"$ 22,086,000,000","$ 13,195,000,000", $-   , $-   ,"$ 7,080,000,000",Financials,Property & Casualty Insurance,
HIG,Year 2,12/31/2013,"$ 20,673,000,000","$ 11,048,000,000", $-   , $-   ,"$ 5,970,000,000",Financials,Property & Casualty Insurance,
HIG,Year 3,12/31/2014,"$ 18,614,000,000","$ 10,805,000,000", $-   , $-   ,"$ 5,757,000,000",Financials,Property & Casualty Insurance,
HIG,Year 4,12/31/2015,"$ 18,377,000,000","$ 10,775,000,000", $-   , $-   ,"$ 5,274,000,000",Financials,Property & Casualty Insurance,
HOG,Year 1,12/31/2012,"$ 5,580,506,000","$ 3,440,623,000","$ 1,111,232,000", $-   , $-   ,Consumer Discretionary,Motorcycle Manufacturers,
HOG,Year 2,12/31/2013,"$ 5,899,872,000","$ 3,621,417,000","$ 1,124,753,000", $-   , $-   ,Consumer Discretionary,Motorcycle Manufacturers,
